order_id,order_dates,product_name,category,region,quantity,sales,profit,country,customer_name,state,sub_category,discount,segment
694676,2022-03-14,Smartphone,Electronics,North,4,2640.00,183.23,Uk,Olivia Smith,Florida,Accessories,0.00,Consumer
370941,2024-04-26,Monitor,Accessories,North,2,488.00,129.02,Australia,Sneha Thomas,London,Paper,0.15,Corporate
639908,2023-11-10,Printer,Office,South,8,9184.00,1795.93,Australia,Sophia Taylor,Punjab,Phones,0.15,Home Office
140714,2024-04-12,Tablet,Electronics,North,5,280.00,23.98,Usa,John Yadav,New South Wales,Phones,0.10,Consumer
472478,2024-10-03,Keyboard,Accessories,East,3,2889.00,604.45,Canada,Olivia Taylor,London,Accessories,0.00,Corporate
314137,2024-07-18,Laptop,Electronics,West,1,625.00,125.90,India,Sneha Patel,Uttar Pradesh,Binders,0.10,Consumer
448551,2024-04-16,Keyboard,Accessories,South,8,7056.00,538.48,Canada,David Singh,New South Wales,Binders,0.05,Corporate
725917,2023-07-11,Tablet,Electronics,West,8,3936.00,720.20,India,John Patel,New South Wales,Binders,0.10,Corporate
124716,2022-09-19,Smartwatch,Electronics,East,6,2472.00,363.38,Uk,David Patel,London,Chairs,0.15,Consumer
298530,2022-06-19,Mouse,Accessories,West,5,855.00,67.57,Uk,Amit Sharma,Ontario,Paper,0.20,Corporate
158569,2024-02-25,Mouse,Accessories,West,3,3480.00,560.39,Usa,David Thomas,New South Wales,Tables,0.30,Consumer
900038,2023-03-07,Camera,Electronics,South,1,846.00,103.30,India,John Thomas,Ontario,Phones,0.00,Consumer
489702,2022-03-09,Keyboard,Accessories,North,1,158.00,46.24,Australia,Olivia Johnson,Punjab,Paper,0.15,Consumer
988053,2022-12-31,Mouse,Accessories,South,9,3186.00,583.24,India,Michael Sharma,New South Wales,Chairs,0.30,Consumer
936659,2024-02-01,Mouse,Accessories,North,7,6972.00,969.43,Usa,Emma Smith,Florida,Accessories,0.15,Corporate
470809,2024-04-15,Mouse,Accessories,East,5,1745.00,449.64,Uk,John Thomas,New South Wales,Tables,0.20,Consumer
148267,2024-05-15,Laptop,Electronics,East,8,4256.00,372.95,Australia,Amit Thomas,Maharashtra,Chairs,0.00,Corporate
767123,2022-04-14,Keyboard,Accessories,South,3,1674.00,499.63,India,Priya Brown,New South Wales,Accessories,0.15,Home Office
413818,2024-09-25,Camera,Electronics,North,8,6488.00,1072.86,Australia,Michael Singh,Delhi,Binders,0.10,Consumer
782699,2022-03-05,Tablet,Electronics,East,5,3530.00,803.86,Canada,David Anderson,Punjab,Phones,0.10,Consumer
299113,2022-09-03,Mouse,Accessories,North,2,632.00,87.45,Usa,John Singh,Uttar Pradesh,Paper,0.10,Consumer
926885,2024-11-09,Monitor,Accessories,North,7,3675.00,236.80,Australia,Sneha Johnson,Uttar Pradesh,Chairs,0.15,Corporate
626392,2023-09-12,Smartwatch,Electronics,West,6,5592.00,926.42,Australia,Sophia Sharma,Delhi,Tables,0.20,Consumer
953971,2023-02-11,Keyboard,Accessories,East,6,6432.00,807.94,Usa,Amit Yadav,New South Wales,Tables,0.20,Corporate
671794,2023-08-27,Camera,Electronics,East,3,3069.00,503.30,Usa,Emma Smith,Maharashtra,Chairs,0.30,Home Office
800448,2023-05-26,Keyboard,Accessories,North,7,2898.00,490.11,Uk,Amit Yadav,Delhi,Phones,0.15,Corporate
397257,2024-05-30,Tablet,Electronics,North,4,3960.00,632.76,Usa,David Thomas,New South Wales,Paper,0.30,Home Office
499250,2024-07-31,Tablet,Electronics,South,3,1476.00,85.16,India,Priya Yadav,Uttar Pradesh,Paper,0.05,Corporate
857787,2023-11-14,Printer,Office,East,2,1058.00,298.69,India,Sneha Sharma,Texas,Chairs,0.20,Corporate
469596,2023-11-27,Monitor,Accessories,South,5,1215.00,162.02,India,Michael Brown,Texas,Tables,0.10,Home Office
658647,2024-03-04,Camera,Electronics,North,3,204.00,20.43,Usa,Michael Thomas,Florida,Phones,0.10,Home Office
340157,2024-12-24,Tablet,Electronics,West,7,4137.00,221.66,Australia,Sneha Yadav,Maharashtra,Paper,0.20,Home Office
734034,2022-05-21,Camera,Electronics,West,5,250.00,16.81,Australia,John Yadav,Maharashtra,Binders,0.20,Consumer
808784,2022-09-14,Tablet,Electronics,West,5,1185.00,254.34,Uk,David Johnson,Ontario,Tables,0.10,Consumer
842575,2024-03-12,Headphones,Accessories,South,2,1504.00,108.52,India,Priya Anderson,Punjab,Accessories,0.20,Consumer
142685,2024-06-28,Keyboard,Accessories,West,6,6888.00,945.07,Uk,John Johnson,London,Phones,0.05,Home Office
292341,2024-12-25,Smartphone,Electronics,West,3,3588.00,958.84,Uk,John Thomas,Maharashtra,Chairs,0.10,Corporate
527741,2022-11-18,Laptop,Electronics,South,7,1477.00,367.22,Canada,Emma Johnson,London,Binders,0.15,Corporate
434085,2022-10-22,Smartwatch,Electronics,East,8,1280.00,131.56,Canada,John Patel,Uttar Pradesh,Paper,0.10,Home Office
733405,2024-11-16,Tablet,Electronics,South,7,7161.00,630.76,Uk,Priya Patel,London,Tables,0.30,Consumer
738459,2023-03-13,Printer,Office,North,5,1850.00,346.40,Uk,Sophia Patel,California,Accessories,0.30,Home Office
143226,2023-12-27,Mouse,Accessories,East,3,3378.00,520.31,Australia,David Sharma,Punjab,Tables,0.15,Home Office
823371,2024-10-30,Laptop,Electronics,West,7,7672.00,2046.38,Australia,Michael Anderson,Uttar Pradesh,Binders,0.05,Consumer
573455,2024-11-03,Tablet,Electronics,South,6,4254.00,938.66,Uk,Sophia Taylor,California,Paper,0.15,Home Office
573157,2024-11-19,Keyboard,Accessories,East,5,2285.00,279.90,Usa,Sneha Patel,Florida,Tables,0.15,Home Office
476111,2024-04-29,Keyboard,Accessories,West,7,5775.00,680.60,Canada,Olivia Johnson,Florida,Phones,0.15,Corporate
603147,2022-10-21,Smartphone,Electronics,North,9,9360.00,910.35,Uk,Sophia Sharma,London,Paper,0.00,Home Office
871827,2023-01-25,Printer,Office,North,8,6936.00,1156.52,Canada,Sophia Thomas,California,Chairs,0.15,Consumer
178457,2022-05-17,Camera,Electronics,East,9,5634.00,464.71,India,Sneha Anderson,Florida,Tables,0.10,Consumer
824723,2024-03-29,Smartphone,Electronics,North,4,2644.00,731.86,India,Rahul Smith,Delhi,Binders,0.05,Home Office
167881,2023-11-22,Headphones,Accessories,North,1,247.00,35.65,Uk,John Smith,Delhi,Paper,0.20,Home Office
140341,2023-09-24,Laptop,Electronics,East,7,1869.00,357.27,India,Amit Brown,Punjab,Phones,0.30,Consumer
393506,2024-07-17,Smartwatch,Electronics,West,7,1988.00,430.59,Usa,John Smith,California,Paper,0.20,Corporate
311093,2023-06-17,Laptop,Electronics,West,4,1920.00,549.11,Australia,Priya Taylor,London,Tables,0.30,Consumer
897419,2024-05-20,Headphones,Accessories,West,3,2577.00,196.37,Usa,Sneha Yadav,Delhi,Chairs,0.30,Home Office
303412,2024-06-10,Camera,Electronics,East,3,828.00,117.95,Canada,Priya Smith,Uttar Pradesh,Binders,0.10,Home Office
154884,2022-01-31,Camera,Electronics,South,2,1580.00,403.76,Usa,Sneha Johnson,Texas,Chairs,0.30,Consumer
219782,2023-09-13,Camera,Electronics,East,9,9009.00,1909.26,India,Michael Thomas,Uttar Pradesh,Paper,0.15,Home Office
174652,2022-10-01,Smartphone,Electronics,East,9,7425.00,1580.86,Uk,Sneha Anderson,Maharashtra,Chairs,0.05,Consumer
460915,2024-12-24,Monitor,Accessories,West,5,2945.00,672.35,Canada,Michael Thomas,Uttar Pradesh,Tables,0.05,Consumer
389726,2023-07-19,Mouse,Accessories,West,3,294.00,22.90,Canada,Rahul Thomas,Delhi,Tables,0.05,Corporate
531670,2024-05-17,Mouse,Accessories,South,5,5875.00,789.23,Canada,Emma Anderson,London,Phones,0.30,Home Office
608683,2022-01-17,Smartwatch,Electronics,West,3,1308.00,197.60,Australia,Emma Yadav,California,Binders,0.30,Consumer
121484,2024-01-10,Monitor,Accessories,South,4,2360.00,391.82,Uk,Emma Patel,Maharashtra,Phones,0.10,Consumer
787461,2023-04-10,Smartwatch,Electronics,West,6,1008.00,245.45,India,John Brown,Punjab,Tables,0.30,Consumer
120896,2023-10-27,Smartwatch,Electronics,North,6,1344.00,338.40,Australia,David Thomas,Delhi,Paper,0.00,Consumer
172084,2022-01-12,Printer,Office,West,7,5635.00,1185.97,India,Olivia Sharma,Delhi,Binders,0.15,Corporate
260824,2023-09-15,Mouse,Accessories,East,4,4088.00,1200.03,Uk,David Thomas,Uttar Pradesh,Binders,0.15,Home Office
243914,2024-12-04,Camera,Electronics,South,8,2192.00,441.77,Uk,John Patel,New South Wales,Tables,0.00,Corporate
618845,2022-06-06,Keyboard,Accessories,South,8,1952.00,444.15,India,Priya Sharma,Florida,Paper,0.05,Consumer
552075,2023-01-28,Smartphone,Electronics,East,7,3955.00,1144.76,India,Sophia Smith,New South Wales,Paper,0.30,Consumer
951565,2023-06-24,Mouse,Accessories,South,8,5256.00,1118.16,Canada,Amit Thomas,Maharashtra,Phones,0.05,Home Office
917708,2022-12-28,Camera,Electronics,North,1,1163.00,115.09,Uk,Amit Thomas,California,Tables,0.05,Home Office
696899,2022-09-24,Smartwatch,Electronics,North,9,5004.00,973.65,India,Sophia Singh,Florida,Phones,0.05,Consumer
287453,2023-05-06,Mouse,Accessories,North,8,9128.00,1342.19,Usa,Priya Yadav,Punjab,Phones,0.00,Corporate
283334,2023-07-13,Laptop,Electronics,East,4,4700.00,576.34,Usa,David Sharma,Punjab,Binders,0.20,Home Office
975069,2022-01-05,Camera,Electronics,West,2,1686.00,146.39,Canada,Sophia Yadav,Florida,Phones,0.30,Home Office
794999,2024-08-03,Keyboard,Accessories,South,9,4572.00,279.54,India,David Yadav,Florida,Phones,0.15,Corporate
792667,2023-08-21,Smartphone,Electronics,South,5,2510.00,515.12,India,Amit Taylor,Maharashtra,Binders,0.00,Corporate
234442,2023-06-04,Smartphone,Electronics,West,3,3117.00,829.09,Usa,Sneha Singh,Ontario,Binders,0.10,Corporate
436508,2024-05-12,Laptop,Electronics,West,1,380.00,94.35,Usa,John Yadav,Uttar Pradesh,Phones,0.15,Corporate
393433,2023-07-14,Monitor,Accessories,West,9,2889.00,604.19,Usa,Rahul Johnson,New South Wales,Tables,0.30,Corporate
356086,2024-11-08,Smartwatch,Electronics,East,9,3654.00,581.90,India,Sophia Thomas,Uttar Pradesh,Tables,0.20,Corporate
144451,2023-09-12,Printer,Office,East,6,5610.00,298.77,Usa,Amit Patel,London,Paper,0.10,Home Office
909974,2024-04-27,Smartphone,Electronics,South,1,668.00,99.40,Australia,Priya Yadav,Delhi,Accessories,0.05,Corporate
288791,2022-01-08,Smartphone,Electronics,South,7,3983.00,360.13,India,Olivia Yadav,New South Wales,Tables,0.20,Home Office
124852,2024-01-24,Keyboard,Accessories,South,1,1112.00,272.81,Uk,Rahul Taylor,Uttar Pradesh,Binders,0.00,Home Office
901281,2022-06-20,Monitor,Accessories,North,9,4230.00,221.06,Australia,Sneha Patel,Delhi,Chairs,0.00,Home Office
817878,2024-08-01,Tablet,Electronics,East,8,2968.00,530.30,India,Priya Yadav,Maharashtra,Tables,0.00,Home Office
580545,2022-01-10,Monitor,Accessories,West,5,4690.00,706.74,Canada,Michael Patel,New South Wales,Phones,0.05,Home Office
990672,2022-05-09,Camera,Electronics,West,6,4296.00,1240.31,Uk,Rahul Brown,Texas,Chairs,0.10,Consumer
862142,2023-12-19,Camera,Electronics,North,7,7203.00,523.52,India,Rahul Johnson,Delhi,Accessories,0.05,Home Office
279507,2022-11-20,Smartphone,Electronics,North,4,3640.00,695.31,India,David Sharma,New South Wales,Accessories,0.00,Corporate
780245,2022-11-11,Smartphone,Electronics,East,1,1131.00,304.62,Uk,Sophia Singh,Punjab,Tables,0.10,Home Office
330810,2024-01-03,Camera,Electronics,West,9,3627.00,797.53,Australia,David Anderson,Texas,Paper,0.00,Home Office
258614,2023-08-11,Mouse,Accessories,South,8,7968.00,1249.98,Uk,Amit Johnson,Florida,Tables,0.20,Home Office
804763,2022-11-23,Headphones,Accessories,South,3,3546.00,490.28,Usa,Sneha Brown,Punjab,Accessories,0.15,Home Office
837690,2024-03-01,Tablet,Electronics,South,5,2270.00,546.56,Australia,Amit Anderson,Punjab,Paper,0.10,Corporate
694776,2023-07-07,Keyboard,Accessories,West,2,1354.00,136.91,Australia,Sneha Sharma,Florida,Tables,0.20,Home Office
424955,2023-04-20,Headphones,Accessories,West,7,6811.00,1423.57,Uk,Emma Smith,Uttar Pradesh,Phones,0.05,Corporate
877386,2022-02-09,Smartwatch,Electronics,East,3,1410.00,232.65,Uk,Sophia Yadav,New South Wales,Tables,0.10,Consumer
631527,2022-10-17,Keyboard,Accessories,North,2,1170.00,249.99,India,Olivia Yadav,Maharashtra,Chairs,0.15,Home Office
128075,2023-08-04,Laptop,Electronics,East,7,4739.00,740.74,Canada,Amit Thomas,Ontario,Phones,0.00,Corporate
957403,2023-12-01,Mouse,Accessories,South,9,7866.00,1554.38,India,John Patel,London,Accessories,0.15,Corporate
929495,2022-07-31,Monitor,Accessories,East,5,3645.00,388.31,Usa,John Singh,Florida,Chairs,0.00,Corporate
749820,2023-02-24,Headphones,Accessories,East,6,5358.00,568.34,Canada,Priya Brown,Uttar Pradesh,Binders,0.30,Corporate
714040,2024-05-18,Camera,Electronics,North,5,1775.00,486.37,Usa,Rahul Anderson,Uttar Pradesh,Tables,0.20,Corporate
152522,2023-05-19,Headphones,Accessories,South,9,4905.00,1351.25,Australia,Emma Anderson,New South Wales,Phones,0.05,Home Office
202125,2022-09-29,Mouse,Accessories,East,6,4260.00,372.33,Usa,Olivia Yadav,Maharashtra,Chairs,0.15,Corporate
150253,2024-09-03,Printer,Office,East,2,1632.00,292.78,Usa,John Thomas,New South Wales,Tables,0.15,Corporate
904240,2023-03-12,Smartwatch,Electronics,East,6,3324.00,466.78,Australia,Priya Sharma,Punjab,Binders,0.10,Home Office
833940,2023-07-17,Camera,Electronics,West,5,4590.00,347.14,Uk,David Patel,California,Phones,0.00,Consumer
492742,2022-04-14,Laptop,Electronics,East,9,8496.00,2182.42,Usa,Emma Johnson,London,Accessories,0.20,Consumer
212957,2022-06-16,Printer,Office,North,6,6444.00,518.79,Australia,Priya Thomas,New South Wales,Paper,0.05,Corporate
716267,2022-03-14,Camera,Electronics,North,1,812.00,51.13,Usa,Sophia Singh,Punjab,Tables,0.05,Home Office
580233,2023-07-15,Monitor,Accessories,West,6,1764.00,465.93,India,Michael Singh,Maharashtra,Chairs,0.15,Home Office
685621,2024-05-13,Printer,Office,West,1,1012.00,172.67,Usa,John Anderson,Florida,Chairs,0.00,Consumer
982030,2023-05-03,Keyboard,Accessories,South,2,836.00,47.07,Uk,Michael Brown,California,Phones,0.20,Consumer
466037,2023-12-29,Smartwatch,Electronics,East,1,723.00,115.26,India,Amit Singh,Delhi,Chairs,0.30,Corporate
732703,2022-12-05,Headphones,Accessories,North,6,5628.00,1033.15,India,Michael Johnson,Texas,Accessories,0.15,Consumer
787103,2024-09-26,Laptop,Electronics,North,5,1660.00,283.14,Uk,Olivia Taylor,California,Chairs,0.15,Home Office
456124,2023-03-28,Headphones,Accessories,West,3,2295.00,244.83,Uk,Emma Smith,London,Binders,0.15,Home Office
552401,2024-04-19,Printer,Office,East,2,2190.00,477.80,Canada,Amit Taylor,Maharashtra,Paper,0.15,Corporate
170440,2024-10-11,Tablet,Electronics,East,7,3500.00,919.35,India,David Anderson,Ontario,Chairs,0.30,Consumer
934720,2022-04-23,Headphones,Accessories,West,2,1098.00,239.92,Usa,Emma Johnson,Ontario,Binders,0.00,Home Office
826333,2023-06-01,Mouse,Accessories,North,5,945.00,194.03,Uk,Amit Yadav,London,Tables,0.00,Home Office
878354,2022-02-19,Mouse,Accessories,West,6,5622.00,1382.67,Australia,Sneha Brown,Ontario,Paper,0.05,Consumer
918821,2023-07-13,Camera,Electronics,East,3,2325.00,309.49,Australia,Sneha Patel,Maharashtra,Chairs,0.00,Home Office
204350,2022-08-03,Keyboard,Accessories,South,1,1157.00,252.08,Usa,Sophia Johnson,Delhi,Binders,0.00,Corporate
216711,2024-01-30,Printer,Office,West,3,531.00,126.24,Australia,Priya Johnson,Uttar Pradesh,Binders,0.30,Corporate
561822,2023-07-23,Tablet,Electronics,West,2,1760.00,278.09,India,Amit Yadav,California,Binders,0.05,Consumer
820022,2023-11-12,Smartwatch,Electronics,North,1,371.00,108.58,India,John Sharma,Delhi,Chairs,0.30,Consumer
888635,2024-10-15,Smartphone,Electronics,East,4,1896.00,191.70,Usa,John Smith,London,Chairs,0.15,Consumer
341861,2023-08-09,Smartwatch,Electronics,South,2,514.00,106.75,India,Olivia Smith,Florida,Paper,0.20,Consumer
609549,2022-08-18,Monitor,Accessories,West,7,1876.00,129.25,Canada,David Yadav,London,Paper,0.20,Corporate
602082,2023-08-19,Camera,Electronics,East,6,1182.00,236.12,Australia,Rahul Anderson,Texas,Binders,0.15,Consumer
709108,2022-03-14,Smartphone,Electronics,North,5,4255.00,961.41,Uk,Priya Brown,Florida,Accessories,0.15,Consumer
996684,2022-09-15,Monitor,Accessories,North,9,1341.00,150.70,Canada,David Brown,Ontario,Paper,0.30,Consumer
501402,2022-09-23,Keyboard,Accessories,North,1,644.00,49.25,India,David Johnson,New South Wales,Paper,0.30,Corporate
465927,2024-05-17,Monitor,Accessories,South,3,1827.00,94.40,Australia,Michael Thomas,Punjab,Paper,0.30,Corporate
446344,2024-10-27,Camera,Electronics,North,1,930.00,136.16,Uk,Sneha Anderson,Uttar Pradesh,Tables,0.15,Corporate
517163,2022-02-15,Camera,Electronics,South,4,528.00,152.80,Uk,Emma Thomas,Texas,Accessories,0.20,Consumer
664019,2022-02-23,Monitor,Accessories,South,6,4236.00,739.22,Uk,Sneha Johnson,Ontario,Phones,0.15,Consumer
183150,2023-01-14,Headphones,Accessories,North,4,1664.00,190.82,Usa,David Taylor,Ontario,Accessories,0.10,Consumer
231736,2023-01-12,Smartwatch,Electronics,North,3,2727.00,554.46,Australia,David Patel,Florida,Chairs,0.20,Consumer
525855,2022-02-08,Smartwatch,Electronics,North,2,522.00,52.73,Canada,Olivia Smith,Ontario,Paper,0.00,Corporate
129387,2024-12-06,Mouse,Accessories,West,7,8288.00,1945.03,Australia,Priya Sharma,Punjab,Chairs,0.30,Home Office
367653,2024-03-12,Laptop,Electronics,West,9,1062.00,73.58,Usa,John Singh,Punjab,Phones,0.05,Corporate
149676,2023-10-01,Smartphone,Electronics,East,3,1140.00,226.52,Australia,Rahul Taylor,London,Paper,0.30,Home Office
571893,2024-04-12,Keyboard,Accessories,East,8,3488.00,712.24,Usa,Rahul Singh,Uttar Pradesh,Paper,0.15,Consumer
153954,2023-12-22,Tablet,Electronics,North,8,5920.00,1436.70,India,Olivia Taylor,London,Chairs,0.00,Consumer
567973,2024-03-06,Monitor,Accessories,North,9,3096.00,362.89,India,Emma Sharma,Maharashtra,Accessories,0.15,Corporate
856650,2024-05-02,Monitor,Accessories,South,5,3490.00,205.04,Uk,Michael Smith,Maharashtra,Tables,0.10,Consumer
580334,2022-04-02,Smartwatch,Electronics,South,6,4374.00,702.62,Canada,Sneha Smith,Florida,Accessories,0.20,Home Office
114783,2024-02-11,Smartphone,Electronics,South,6,3366.00,541.86,India,Michael Smith,Punjab,Binders,0.15,Home Office
116083,2024-04-02,Printer,Office,East,6,822.00,231.62,Usa,David Yadav,Maharashtra,Accessories,0.05,Corporate
750018,2024-11-27,Monitor,Accessories,North,2,340.00,39.12,Uk,Amit Patel,Ontario,Paper,0.05,Consumer
803459,2022-08-30,Mouse,Accessories,East,1,763.00,217.94,Usa,Amit Smith,London,Phones,0.00,Consumer
647143,2022-07-15,Headphones,Accessories,West,4,3408.00,856.98,Usa,Sneha Thomas,Uttar Pradesh,Binders,0.00,Corporate
870667,2022-02-21,Tablet,Electronics,West,7,2282.00,537.71,Australia,Sophia Johnson,Uttar Pradesh,Tables,0.05,Home Office
867061,2023-09-14,Camera,Electronics,South,7,4151.00,1047.43,India,Amit Singh,Florida,Accessories,0.00,Home Office
736583,2024-04-08,Laptop,Electronics,North,7,6279.00,1689.55,Canada,Rahul Singh,Punjab,Chairs,0.30,Consumer
811802,2023-10-24,Monitor,Accessories,North,3,474.00,83.32,Uk,John Johnson,Delhi,Phones,0.10,Corporate
519470,2023-04-16,Monitor,Accessories,West,5,680.00,176.44,Usa,Sneha Thomas,Texas,Binders,0.05,Corporate
675554,2023-10-15,Headphones,Accessories,West,9,8496.00,1721.60,Uk,Amit Taylor,California,Paper,0.05,Consumer
184237,2023-08-20,Keyboard,Accessories,South,7,7826.00,714.68,Uk,Michael Taylor,California,Accessories,0.00,Consumer
350542,2023-10-24,Mouse,Accessories,South,6,4014.00,717.44,Usa,Amit Brown,New South Wales,Tables,0.05,Consumer
472525,2024-07-26,Laptop,Electronics,East,1,687.00,62.82,Canada,Sophia Patel,Ontario,Paper,0.00,Corporate
526179,2024-10-31,Smartwatch,Electronics,South,3,2943.00,234.27,Canada,Sophia Thomas,Punjab,Phones,0.00,Consumer
807721,2022-04-28,Printer,Office,East,7,5649.00,660.37,Canada,John Johnson,Punjab,Paper,0.20,Consumer
479947,2024-08-15,Tablet,Electronics,North,8,3296.00,623.67,Uk,Olivia Singh,Texas,Phones,0.30,Corporate
665615,2024-09-28,Headphones,Accessories,North,3,1137.00,173.92,Canada,Emma Taylor,Maharashtra,Chairs,0.30,Corporate
146131,2024-07-18,Smartphone,Electronics,North,2,380.00,101.70,India,John Sharma,Punjab,Chairs,0.30,Home Office
120632,2022-10-22,Laptop,Electronics,West,5,4405.00,1247.86,Uk,Sneha Brown,Maharashtra,Phones,0.20,Home Office
710164,2022-11-01,Tablet,Electronics,East,1,120.00,9.43,India,Sophia Taylor,California,Accessories,0.20,Consumer
129867,2023-06-13,Printer,Office,East,1,1176.00,182.07,Usa,Emma Patel,Ontario,Chairs,0.00,Corporate
345181,2023-02-20,Camera,Electronics,South,3,1770.00,366.58,Canada,Olivia Patel,Punjab,Chairs,0.10,Home Office
399993,2023-05-20,Camera,Electronics,South,6,4302.00,965.02,Uk,Emma Singh,Texas,Chairs,0.10,Consumer
331645,2023-12-19,Camera,Electronics,North,3,2988.00,362.68,Canada,Rahul Sharma,Florida,Paper,0.15,Consumer
922963,2024-06-17,Headphones,Accessories,East,3,3033.00,458.41,India,David Thomas,Uttar Pradesh,Chairs,0.05,Corporate
471653,2023-07-14,Mouse,Accessories,South,9,6363.00,1752.65,Usa,Sophia Brown,Uttar Pradesh,Phones,0.05,Consumer
759887,2022-07-04,Tablet,Electronics,West,6,3402.00,501.29,India,Rahul Taylor,Uttar Pradesh,Chairs,0.20,Consumer
620318,2022-03-23,Keyboard,Accessories,South,4,3496.00,1032.81,Canada,John Johnson,Florida,Paper,0.00,Consumer
819587,2022-11-19,Monitor,Accessories,East,4,1080.00,204.95,Australia,John Singh,Delhi,Paper,0.05,Home Office
196839,2022-02-28,Headphones,Accessories,East,6,1530.00,218.99,Usa,Sneha Sharma,New South Wales,Accessories,0.10,Home Office
436893,2023-09-11,Keyboard,Accessories,West,4,3568.00,764.20,Canada,Sophia Brown,Maharashtra,Chairs,0.05,Consumer
175578,2022-11-13,Smartphone,Electronics,West,1,954.00,48.97,Australia,Sneha Patel,Texas,Chairs,0.00,Home Office
214263,2024-03-17,Camera,Electronics,West,4,1196.00,223.66,Uk,Olivia Anderson,Maharashtra,Binders,0.05,Corporate
160357,2022-02-13,Smartwatch,Electronics,North,4,2136.00,217.47,Uk,Rahul Patel,Maharashtra,Binders,0.10,Home Office
815037,2024-07-13,Printer,Office,South,9,8496.00,2316.03,Uk,David Smith,New South Wales,Tables,0.00,Home Office
994425,2024-05-07,Laptop,Electronics,West,7,7280.00,1450.82,Australia,Sneha Taylor,London,Chairs,0.15,Home Office
565390,2022-09-24,Smartwatch,Electronics,South,5,4935.00,625.39,Uk,Michael Sharma,Florida,Chairs,0.10,Corporate
140171,2024-08-12,Tablet,Electronics,South,8,9056.00,872.48,India,Michael Patel,Delhi,Phones,0.10,Corporate
474595,2023-01-06,Smartwatch,Electronics,South,1,563.00,46.96,Usa,Michael Brown,Texas,Paper,0.20,Corporate
170596,2022-03-03,Printer,Office,South,2,1570.00,247.70,Uk,Priya Thomas,New South Wales,Accessories,0.20,Consumer
433821,2022-03-02,Camera,Electronics,North,3,2181.00,517.02,India,Sneha Smith,California,Accessories,0.15,Consumer
496828,2024-09-25,Mouse,Accessories,North,4,3808.00,442.33,India,David Johnson,California,Paper,0.00,Home Office
996924,2022-12-06,Keyboard,Accessories,West,7,6552.00,635.09,Australia,Olivia Thomas,Uttar Pradesh,Phones,0.15,Corporate
505782,2023-06-18,Laptop,Electronics,South,8,6544.00,1086.29,Australia,Amit Anderson,Uttar Pradesh,Binders,0.10,Corporate
359177,2023-11-21,Mouse,Accessories,West,3,2631.00,157.19,Usa,Rahul Taylor,Delhi,Accessories,0.30,Consumer
168431,2023-03-31,Monitor,Accessories,West,9,945.00,94.75,India,Olivia Smith,New South Wales,Accessories,0.20,Home Office
217197,2024-06-11,Monitor,Accessories,West,2,760.00,192.42,Uk,Amit Yadav,Maharashtra,Chairs,0.30,Corporate
319348,2023-04-25,Monitor,Accessories,North,4,1392.00,394.48,Canada,Emma Smith,Uttar Pradesh,Tables,0.15,Home Office
260250,2022-12-17,Smartwatch,Electronics,East,3,1242.00,206.74,Usa,Sneha Brown,Texas,Accessories,0.10,Home Office
268647,2024-07-05,Laptop,Electronics,East,3,3183.00,868.73,Usa,Sneha Smith,Texas,Tables,0.00,Corporate
449327,2023-04-07,Monitor,Accessories,West,5,4260.00,229.77,India,Michael Johnson,Uttar Pradesh,Chairs,0.30,Corporate
825329,2022-07-26,Smartphone,Electronics,West,1,1041.00,132.46,Usa,Olivia Smith,Florida,Accessories,0.30,Corporate
409286,2022-05-18,Smartwatch,Electronics,East,3,1692.00,348.81,India,Amit Sharma,Delhi,Tables,0.20,Corporate
837673,2022-03-15,Camera,Electronics,North,4,1728.00,403.06,Uk,Rahul Anderson,London,Chairs,0.30,Corporate
600748,2023-10-13,Camera,Electronics,South,4,4484.00,893.27,Usa,Sneha Yadav,Ontario,Paper,0.15,Corporate
341526,2024-06-19,Smartphone,Electronics,East,7,4123.00,750.05,Australia,Sophia Patel,Maharashtra,Paper,0.05,Home Office
232020,2024-11-03,Mouse,Accessories,East,2,2372.00,392.07,India,Sophia Singh,London,Binders,0.30,Consumer
743030,2023-04-16,Smartphone,Electronics,East,7,5201.00,745.20,Uk,John Anderson,New South Wales,Paper,0.00,Corporate
589231,2024-09-27,Mouse,Accessories,South,5,3100.00,695.28,Usa,Rahul Anderson,California,Phones,0.20,Corporate
571072,2022-07-12,Smartwatch,Electronics,East,6,5292.00,1105.95,Uk,Michael Johnson,Ontario,Phones,0.10,Home Office
182296,2023-03-06,Tablet,Electronics,South,6,5952.00,971.53,India,John Patel,Punjab,Accessories,0.00,Corporate
454812,2023-01-10,Smartphone,Electronics,East,4,1932.00,472.91,Uk,John Thomas,Ontario,Paper,0.15,Home Office
646797,2023-10-05,Tablet,Electronics,West,6,3486.00,1011.74,India,Rahul Singh,London,Tables,0.10,Corporate
880948,2024-05-25,Tablet,Electronics,West,2,1708.00,441.43,India,John Johnson,Maharashtra,Tables,0.15,Corporate
576772,2024-09-12,Monitor,Accessories,South,4,4324.00,288.12,India,Sneha Yadav,Uttar Pradesh,Chairs,0.20,Home Office
677498,2024-07-30,Laptop,Electronics,South,4,2708.00,302.14,Australia,John Brown,New South Wales,Tables,0.10,Consumer
744689,2022-03-29,Printer,Office,West,8,7944.00,1142.83,Australia,John Thomas,Texas,Chairs,0.00,Home Office
